,ctoi_alias,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,ra,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim
5630,78672342.01,10.1347,0.016,-0.016,1.0,0.0,103.00276,-10.688,0.05,-0.05,1.0,0.0,2.799,0.055,-0.055,1.0,0.0,2458471.30172,0.00691,-0.00691,1.0,0.0,3.212,0.957,-0.957,1.0,0.0,795.842,3.34883,-3.34883,1.0,0.0,11.0372,1.52854,-1.52854,1.0,0.0,637.257,13.704,-13.704,1.0,0.0,6492.5,372.3,-372.3,1.0,0.0,3.57,0.63,-0.63,1.0,0.0,3.56,0.44,-0.44,1.0,0.0
5637,46772529.01,12.8397,0.006,-0.006,1.0,0.0,141.722816,1.017,0.039,-0.039,1.0,0.0,-34.002,0.041,-0.041,1.0,0.0,2460011.847824,0.000612,-0.000612,1.0,0.0,3.436,0.17,-0.17,1.0,0.0,36558.0,1269.1,-1269.1,1.0,0.0,15.9854,1.13442,-1.13442,1.0,0.0,271.71,1.758,-1.758,1.0,0.0,4678.0,117.5,-117.5,1.0,0.0,4.5,0.09,-0.09,1.0,0.0,0.81,0.06,-0.06,1.0,0.0
5650,151959065.01,11.955,0.006,-0.006,1.0,0.0,168.998428,-16.179,0.041,-0.041,1.0,0.0,-0.612,0.037,-0.037,1.0,0.0,2458551.634917,0.000489,-0.000489,1.0,0.0,6.2145259,0.051915,-0.051915,1.0,0.0,16789.8076116,129.46811,-129.46811,1.0,0.0,22.0104106,1.0512202,-1.0512202,1.0,0.0,677.796,15.1375,-15.1375,1.0,0.0,6114.0,194.0,-194.0,1.0,0.0,4.28439,2.00499,-2.00499,1.0,0.0,1.65817,0.0783919,-0.0783919,1.0,0.0
5663,81429971.01,10.1356,0.008,-0.008,1.0,0.0,123.178216,1.084,0.047,-0.047,1.0,0.0,-0.74,0.054,-0.054,1.0,0.0,2459986.020072,0.002745,-0.002745,1.0,0.0,3.192,0.499,-0.499,1.0,0.0,1622.0,58.6932,-58.6932,1.0,0.0,11.9045,0.642488,-0.642488,1.0,0.0,869.555,23.0415,-23.0415,1.0,0.0,8000.0,174.4,-174.4,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,3.59,0.16,-0.16,1.0,0.0
5674,145982812.01,10.4708,0.008,-0.008,1.0,0.0,133.145204,-9.31,0.05,-0.05,1.0,0.0,8.328,0.053,-0.053,1.0,0.0,2458518.4693,0.0032,-0.0032,1.0,0.0,1.755,0.05,-0.05,1.0,0.0,4744.55,473.454,-473.454,1.0,0.0,20.1053,6.45846,-6.45846,1.0,0.0,618.602,11.4245,-11.4245,1.0,0.0,6991.1,203.7,-203.7,1.0,0.0,3.83,0.67,-0.67,1.0,0.0,2.65,0.15,-0.15,1.0,0.0
5678,101395259.01,10.1913,0.008,-0.008,1.0,0.0,148.720293,-20.119,0.097,-0.097,1.0,0.0,7.542,0.104,-0.104,1.0,0.0,2458523.943374,0.000418,-0.000418,1.0,0.0,3.0847866,0.0376655,-0.0376655,1.0,0.0,6208.0649305,75.560074,-75.560074,1.0,0.0,13.4069567,0.6467533,-0.6467533,1.0,0.0,275.377,7.6635,-7.6635,1.0,0.0,6422.0,197.0,-197.0,1.0,0.0,4.20608,0.594182,-0.594182,1.0,0.0,1.4885499,0.0707236,-0.0707236,1.0,0.0
5692,437740083.01,11.0999,0.008,-0.008,1.0,0.0,2.950371,23.292,0.051,-0.051,1.0,0.0,14.009,0.059,-0.059,1.0,0.0,2459879.464465,0.000761,-0.000761,1.0,0.0,1.893,0.256,-0.256,1.0,0.0,6146.0,305.737,-305.737,1.0,0.0,11.3612,0.748923,-0.748923,1.0,0.0,328.625,3.9325,-3.9325,1.0,0.0,5750.6,142.0,-142.0,1.0,0.0,4.14,0.08,-0.08,1.0,0.0,1.44,0.08,-0.08,1.0,0.0
5704,349373192.01,9.7839,0.006,-0.006,1.0,0.0,110.261044,-1.667,0.077,-0.077,1.0,0.0,12.491,0.075,-0.075,1.0,0.0,2458326.31528,0.00441,-0.00441,1.0,0.0,2.774,0.185,-0.185,1.0,0.0,160.192,0.191012,-0.191012,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,402.762,5.5185,-5.5185,1.0,0.0,8658.0,230.9,-230.9,1.0,0.0,3.92,0.11,-0.11,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
5716,263203229.01,12.792,0.006,-0.006,1.0,0.0,230.412408,-0.928,0.016,-0.016,1.0,0.0,-7.491,0.024,-0.024,1.0,0.0,2460117.886705,0.003449,-0.003449,1.0,0.0,3.521,1.079,-1.079,1.0,0.0,6438.0,585.291,-585.291,1.0,0.0,12.4847,0.864156,-0.864156,1.0,0.0,901.517,12.7955,-12.7955,1.0,0.0,6713.0,136.4,-136.4,1.0,0.0,4.21,0.09,-0.09,1.0,0.0,1.55,0.07,-0.07,1.0,0.0
5726,299876474.01,14.4757,0.007,-0.007,1.0,0.0,244.02137,-28.934,0.057,-0.057,1.0,0.0,0.542,0.056,-0.056,1.0,0.0,2460122.219768,0.004092,-0.004092,1.0,0.0,2.524,0.507,-0.507,1.0,0.0,28870.0,2723.4,-2723.4,1.0,0.0,10.8614,0.716671,-0.716671,1.0,0.0,317.495,3.9555,-3.9555,1.0,0.0,3875.0,157.0,-157.0,1.0,0.0,4.62,0.01,-0.01,1.0,0.0,0.64,0.02,-0.02,1.0,0.0
5741,134396419.01,10.2681,0.008,-0.008,1.0,0.0,122.272933,-3.067,0.069,-0.069,1.0,0.0,4.052,0.064,-0.064,1.0,0.0,2459984.851254,0.002706,-0.002706,1.0,0.0,1.976,0.245,-0.245,1.0,0.0,1362.0,62.0814,-62.0814,1.0,0.0,9.8672,0.820598,-0.820598,1.0,0.0,829.726,29.905,-29.905,1.0,0.0,9156.5,482.7,-482.7,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,1.52,0.07,-0.07,1.0,0.0
5792,148523092.01,12.9573,0.007,-0.007,1.0,0.0,265.710722,-3.069,0.05,-0.05,1.0,0.0,-7.547,0.042,-0.042,1.0,0.0,2460121.604648,0.003693,-0.003693,1.0,0.0,3.785,0.286,-0.286,1.0,0.0,22525.0,1064.27,-1064.27,1.0,0.0,18.1559,1.1235,-1.1235,1.0,0.0,724.77,20.761,-20.761,1.0,0.0,6383.0,130.5,-130.5,1.0,0.0,4.31,0.09,-0.09,1.0,0.0,1.32,0.07,-0.07,1.0,0.0
5796,365952328.01,12.4154,0.006,-0.006,1.0,0.0,276.191236,5.199,0.054,-0.054,1.0,0.0,-9.176,0.057,-0.057,1.0,0.0,2460120.784046,0.002394,-0.002394,1.0,0.0,2.049,0.197,-0.197,1.0,0.0,4613.0,294.589,-294.589,1.0,0.0,14.8251,1.03849,-1.03849,1.0,0.0,906.007,34.736,-34.736,1.0,0.0,6085.0,129.1,-129.1,1.0,0.0,3.84,0.09,-0.09,1.0,0.0,2.11,0.13,-0.13,1.0,0.0
5818,334597566.01,12.0471,0.006,-0.006,1.0,0.0,331.313408,-6.183,1.557,-1.557,1.0,0.0,0.041,1.557,-1.557,1.0,0.0,2459872.940531,0.00262,-0.00262,1.0,0.0,9.51,0.378,-0.378,1.0,0.0,8817.0,192.864,-192.864,1.0,0.0,13.5278,0.820598,-0.820598,1.0,0.0,507.236,4.92,-4.92,1.0,0.0,6511.0,134.35000000000002,-134.35000000000002,1.0,0.0,4.438,0.09,-0.09,1.0,0.0,1.48,0.07,-0.07,1.0,0.0
5832,365781372.01,10.0267,0.013,-0.013,1.0,0.0,81.92358,-2.362,0.125,-0.125,1.0,0.0,-7.589,0.099,-0.099,1.0,0.0,2458469.22408,0.00062,-0.00062,1.0,0.0,2.154,0.248,-0.248,1.0,0.0,5368.19,0.902334,-0.902334,1.0,0.0,22.4869,1.44558,-1.44558,1.0,0.0,629.834,29.16,-29.16,1.0,0.0,7852.8,250.7,-250.7,1.0,0.0,4.08,1.28,-1.28,1.0,0.0,2.79,0.18,-0.18,1.0,0.0
5840,33153766.01,8.5234,0.006,-0.006,1.0,0.0,144.77363,-19.613,0.049,-0.049,1.0,0.0,5.576,0.045,-0.045,1.0,0.0,2458544.60377,0.00086,-0.00086,1.0,0.0,1.365,0.041,-0.041,1.0,0.0,3983.64,236.038,-236.038,1.0,0.0,21.715,5.31915,-5.31915,1.0,0.0,213.947,1.306,-1.306,1.0,0.0,6054.0,193.0,-193.0,1.0,0.0,3.47323,0.304437,-0.304437,1.0,0.0,3.13,0.09,-0.09,1.0,0.0
5854,255851356.01,9.9747,0.006,-0.006,1.0,0.0,198.58223,-53.253,0.035,-0.035,1.0,0.0,-15.592,0.039,-0.039,1.0,0.0,2460065.683162,0.005952,-0.005952,1.0,0.0,3.471,1.279,-1.279,1.0,0.0,655.0,1659.19,-1659.19,1.0,0.0,10.1612,3.45898,-3.45898,1.0,0.0,260.511,1.9645,-1.9645,1.0,0.0,6071.0,128.5,-128.5,1.0,0.0,3.95,0.08,-0.08,1.0,0.0,1.86,0.09,-0.09,1.0,0.0
5877,341444900.01,8.629,0.032,-0.032,1.0,0.0,325.228645,0.197,0.061,-0.061,1.0,0.0,-7.928,0.057,-0.057,1.0,0.0,2460419.861806,0.01119,-0.01119,1.0,0.0,5.965,3.12,-3.12,1.0,0.0,227.0,22.8905,-22.8905,1.0,0.0,7.35267,0.820598,-0.820598,1.0,0.0,475.345,7.5705,-7.5705,1.0,0.0,7527.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,5.64,0.07,-0.07,1.0,0.0
5878,56231866.01,9.3185,0.007,-0.007,1.0,0.0,356.038387,-7.384,0.097,-0.097,1.0,0.0,-7.741,0.046,-0.046,1.0,0.0,2460605.495796,0.001902,-0.001902,1.0,0.0,1.663,0.721,-0.721,1.0,0.0,560.0,99.3662,-99.3662,1.0,0.0,14.1545,0.820598,-0.820598,1.0,0.0,365.845,6.553,-6.553,1.0,0.0,4758.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,5.53,0.07,-0.07,1.0,0.0
5899,449951606.01,10.3879,0.007,-0.007,1.0,0.0,168.212865,-8.314,0.058,-0.058,1.0,0.0,2.737,0.06,-0.06,1.0,0.0,2460032.930262,0.005197,-0.005197,1.0,0.0,3.736,0.88,-0.88,1.0,0.0,1759.0,123.327,-123.327,1.0,0.0,13.3663,0.923549,-0.923549,1.0,0.0,860.379,31.018,-31.018,1.0,0.0,8254.0,144.8,-144.8,1.0,0.0,3.67,0.08,-0.08,1.0,0.0,3.44,0.17,-0.17,1.0,0.0
5901,370877263.01,9.927,0.006,-0.006,1.0,0.0,145.174365,-6.545,0.062,-0.062,1.0,0.0,4.902,0.058,-0.058,1.0,0.0,2460087.169174,0.001133,-0.001133,1.0,0.0,1.636,0.521,-0.521,1.0,0.0,1451.0,845.804,-845.804,1.0,0.0,7.52088,1.16426,-1.16426,1.0,0.0,199.531,1.3635,-1.3635,1.0,0.0,6429.0,135.2,-135.2,1.0,0.0,4.34,0.09,-0.09,1.0,0.0,1.28,0.06,-0.06,1.0,0.0
5907,354285962.01,12.4721,0.012,-0.012,1.0,0.0,346.44125,-8.426,0.029,-0.029,1.0,0.0,-1.219,0.026,-0.026,1.0,0.0,2459907.595404,0.017471,-0.017471,1.0,0.0,9.272,1.955,-1.955,1.0,0.0,1850.0,100.291,-100.291,1.0,0.0,8.93102,0.646382,-0.646382,1.0,0.0,1111.47,21.04,-21.04,1.0,0.0,6683.0,144.5,-144.5,1.0,0.0,3.72,0.09,-0.09,1.0,0.0,2.72,0.12,-0.12,1.0,0.0
5943,352924930.01,10.3755,0.034,-0.034,1.0,0.0,21.805455,13.207,0.041,-0.041,1.0,0.0,-4.369,0.04,-0.04,1.0,0.0,2460472.582214,0.015241,-0.015241,1.0,0.0,6.257,1.149,-1.149,1.0,0.0,560.0,27.8649,-27.8649,1.0,0.0,4.59761,0.317821,-0.317821,1.0,0.0,480.772,6.0325,-6.0325,1.0,0.0,6950.0,265.7,-265.7,1.0,0.0,3.78,0.09,-0.09,1.0,0.0,2.64,0.11,-0.11,1.0,0.0
5945,272050287.01,10.244,0.006,-0.006,1.0,0.0,355.433763,14.989,0.053,-0.053,1.0,0.0,2.322,0.049,-0.049,1.0,0.0,2459908.575411,0.001335,-0.001335,1.0,0.0,1.203,0.227,-0.227,1.0,0.0,1590.0,119.976,-119.976,1.0,0.0,10.2441,0.560612,-0.560612,1.0,0.0,425.467,5.5605,-5.5605,1.0,0.0,6255.0,144.3,-144.3,1.0,0.0,3.88,0.09,-0.09,1.0,0.0,2.31,0.09,-0.09,1.0,0.0
5946,145027461.01,10.4029,0.01,-0.01,1.0,0.0,122.257466,-4.594,0.063,-0.063,1.0,0.0,2.858,0.064,-0.064,1.0,0.0,2458492.72655,0.00301,-0.00301,1.0,0.0,1.996,0.216,-0.216,1.0,0.0,632.189,0.737297,-0.737297,1.0,0.0,22.0397,0.897804,-0.897804,1.0,0.0,1006.54,42.769,-42.769,1.0,0.0,5001.6,55.5,-55.5,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,7.97,0.18,-0.18,1.0,0.0
5972,285233023.01,12.4487,0.015,-0.015,1.0,0.0,12.471055,-5.379,0.035,-0.035,1.0,0.0,-7.593,0.035,-0.035,1.0,0.0,2459904.85743,0.004135,-0.004135,1.0,0.0,2.264,0.631,-0.631,1.0,0.0,2695.0,319.542,-319.542,1.0,0.0,7.78724,0.648829,-0.648829,1.0,0.0,594.839,9.627,-9.627,1.0,0.0,6240.0,159.7,-159.7,1.0,0.0,4.2,0.09,-0.09,1.0,0.0,1.45,0.07,-0.07,1.0,0.0
6011,308050066.01,9.99028,0.006,-0.006,1.0,0.0,155.436002,-4.257,0.081,-0.081,1.0,0.0,6.445,0.07,-0.07,1.0,0.0,2460004.893282,0.000454,-0.000454,1.0,0.0,5.482,0.155,-0.155,1.0,0.0,7873.0,77.9054,-77.9054,1.0,0.0,17.5706,0.834302,-0.834302,1.0,0.0,320.671,4.835,-4.835,1.0,0.0,6655.0,83.0,-83.0,1.0,0.0,3.9,0.16,-0.16,1.0,0.0,1.91,0.09,-0.09,1.0,0.0
6024,122262940.01,10.2688,0.006,-0.006,1.0,0.0,133.238613,-19.274,0.099,-0.099,1.0,0.0,-1.704,0.08,-0.08,1.0,0.0,2460010.482867,0.001027,-0.001027,1.0,0.0,2.661,0.562,-0.562,1.0,0.0,3372.0,5061.67,-5061.67,1.0,0.0,30.4003,5.37651,-5.37651,1.0,0.0,431.861,8.0455,-8.0455,1.0,0.0,6514.0,298.8,-298.8,1.0,0.0,4.03,0.56,-0.56,1.0,0.0,2.27,0.1,-0.1,1.0,0.0
6038,97158538.01,8.783341,0.006,-0.006,1.0,0.0,105.945472,-12.978,0.039,-0.039,1.0,0.0,22.818,0.053,-0.053,1.0,0.0,2459229.708439,0.001046,-0.001046,1.0,0.0,0.7921274,0.2731439,-0.2731439,1.0,0.0,665.2502774,45.128178,-45.128178,1.0,0.0,5.9382555,6.0433493,-6.0433493,1.0,0.0,233.697,1.524,-1.524,1.0,0.0,6852.0,125.0,-125.0,1.0,0.0,3.91,0.09,-0.09,1.0,0.0,2.24201,0.0953369,-0.0953369,1.0,0.0
6049,349790953.01,10.3357,0.006,-0.006,1.0,0.0,113.454773,-2.417,0.085,-0.085,1.0,0.0,6.778,0.06,-0.06,1.0,0.0,2459387.579573,0.000249,-0.000249,1.0,0.0,2.699,0.034,-0.034,1.0,0.0,5430.0,249.733,-249.733,1.0,0.0,208.489,0.820598,-0.820598,1.0,0.0,1278.41,54.865,-54.865,1.0,0.0,4997.1,86.0,-86.0,1.0,0.0,2.36,0.17,-0.17,1.0,0.0,12.23,0.07,-0.07,1.0,0.0
6056,48476907.01,9.5359,0.006,-0.006,1.0,0.0,150.152654,-50.825,0.164,-0.164,1.0,0.0,19.857,0.224,-0.224,1.0,0.0,2460030.273032,0.000858,-0.000858,1.0,0.0,1.301,0.37,-0.37,1.0,0.0,1557.0,158.44,-158.44,1.0,0.0,7.15211,0.49726,-0.49726,1.0,0.0,212.005,5.3535,-5.3535,1.0,0.0,6521.0,199.0,-199.0,1.0,0.0,4.22041,2.01084,-2.01084,1.0,0.0,1.6,0.08,-0.08,1.0,0.0
6062,162729620.01,12.3613,0.006,-0.006,1.0,0.0,170.889648,-38.33,0.039,-0.039,1.0,0.0,10.283,0.035,-0.035,1.0,0.0,2460051.304076,0.005757,-0.005757,1.0,0.0,5.375,1.684,-1.684,1.0,0.0,4735.0,2061.81,-2061.81,1.0,0.0,9.8672,2.22858,-2.22858,1.0,0.0,590.249,10.105,-10.105,1.0,0.0,6229.0,136.6,-136.6,1.0,0.0,4.28,0.08,-0.08,1.0,0.0,1.31,0.06,-0.06,1.0,0.0
6092,153651591.01,10.5259,0.011,-0.011,1.0,0.0,121.009264,-4.369,0.049,-0.049,1.0,0.0,6.26,0.052,-0.052,1.0,0.0,2459230.769216,0.001751,-0.001751,1.0,0.0,2.1680096,0.3221699,-0.3221699,1.0,0.0,1438.6746953,102.17381,-102.17381,1.0,0.0,11.0288578,2.7573917,-2.7573917,1.0,0.0,921.917,30.9445,-30.9445,1.0,0.0,9389.0,182.7,-182.7,1.0,0.0,3.92,0.07,-0.07,1.0,0.0,2.80165,0.117136,-0.117136,1.0,0.0
6114,348755723.01,13.9036,0.007,-0.007,1.0,0.0,134.088088,30.243,0.102,-0.102,1.0,0.0,2.488,0.143,-0.143,1.0,0.0,2458517.809802,0.002628,-0.002628,1.0,0.0,1.973292,0.304933,-0.304933,1.0,0.0,12525.725237,1114.7897,-1114.7897,1.0,0.0,11.197034,1.881909,-1.881909,1.0,0.0,116.496,0.8835,-0.8835,1.0,0.0,3267.0,134.35000000000002,-134.35000000000002,1.0,0.0,4.438,0.09,-0.09,1.0,0.0,1.0,0.07,-0.07,1.0,0.0
6149,434100688.01,9.9309,0.008,-0.008,1.0,0.0,352.949174,7.256,0.1,-0.1,1.0,0.0,-15.108,0.097,-0.097,1.0,0.0,2458371.510523,1e-05,-1e-05,1.0,0.0,3.62,0.017,-0.017,1.0,0.0,2576.0,92.5051,-92.5051,1.0,0.0,12.7111,0.640568,-0.640568,1.0,0.0,319.053,6.462,-6.462,1.0,0.0,6290.0,129.0,-129.0,1.0,0.0,3.89,0.09,-0.09,1.0,0.0,2.09,0.1,-0.1,1.0,0.0
6164,294283951.01,11.7056,0.01,-0.01,1.0,0.0,301.752501,2.083,0.053,-0.053,1.0,0.0,3.856,0.047,-0.047,1.0,0.0,2459422.141727,0.003067,-0.003067,1.0,0.0,1.4148388,0.2811392,-0.2811392,1.0,0.0,1642.1950326,281.2538,-281.2538,1.0,0.0,10.7278887,29.522633,-29.522633,1.0,0.0,819.949,17.331,-17.331,1.0,0.0,8096.0,140.794,-140.794,1.0,0.0,4.28307,0.0751696,-0.0751696,1.0,0.0,1.67777,0.0627135,-0.0627135,1.0,0.0
6173,339591840.01,12.9805,0.007,-0.007,1.0,0.0,284.022658,-26.952,0.07,-0.07,1.0,0.0,-49.861,0.073,-0.073,1.0,0.0,2459746.250584,0.008839,-0.008839,1.0,0.0,4.6672536,0.734923,-0.734923,1.0,0.0,12855.6961211,1770.4044,-1770.4044,1.0,0.0,5.1306856,0.5927867,-0.5927867,1.0,0.0,76.6119,0.2585,-0.2585,1.0,0.0,3476.0,157.0,-157.0,1.0,0.0,4.81846,0.0038804,-0.0038804,1.0,0.0,0.408956,0.012138,-0.012138,1.0,0.0
6175,35883621.01,9.65609,0.006,-0.006,1.0,0.0,117.671104,2.895,0.114,-0.114,1.0,0.0,-8.173,0.068,-0.068,1.0,0.0,2459984.008322,0.004533,-0.004533,1.0,0.0,2.868,0.945,-0.945,1.0,0.0,892.0,1454.15,-1454.15,1.0,0.0,12.1856,3.97345,-3.97345,1.0,0.0,310.559,7.186,-7.186,1.0,0.0,6251.1,109.3,-109.3,1.0,0.0,3.79,0.08,-0.08,1.0,0.0,2.33,0.12,-0.12,1.0,0.0
6181,256349966.01,12.0913,0.028,-0.028,1.0,0.0,322.717404,-4.844,0.047,-0.047,1.0,0.0,-4.931,0.045,-0.045,1.0,0.0,2459906.003673,0.003002,-0.003002,1.0,0.0,3.517,0.735,-0.735,1.0,0.0,3374.0,280.119,-280.119,1.0,0.0,10.1617,0.651811,-0.651811,1.0,0.0,655.707,11.3195,-11.3195,1.0,0.0,6544.0,212.1,-212.1,1.0,0.0,4.13,0.1,-0.1,1.0,0.0,1.66,0.08,-0.08,1.0,0.0
6194,98613492.01,11.8275,0.006,-0.006,1.0,0.0,79.724105,-1.017,0.073,-0.073,1.0,0.0,-19.097,0.067,-0.067,1.0,0.0,2459934.888565,0.00112,-0.00112,1.0,0.0,1.067,0.355,-0.355,1.0,0.0,2369.0,270.348,-270.348,1.0,0.0,5.85456,0.446364,-0.446364,1.0,0.0,317.292,4.4925,-4.4925,1.0,0.0,5589.0,150.0,-150.0,1.0,0.0,4.38,0.08,-0.08,1.0,0.0,1.06,0.06,-0.06,1.0,0.0
6207,54085154.01,8.2046,0.006,-0.006,1.0,0.0,160.180141,-2.069,0.05,-0.05,1.0,0.0,-15.577,0.058,-0.058,1.0,0.0,2460037.452461,0.001301,-0.001301,1.0,0.0,1.28,0.385,-0.385,1.0,0.0,416.0,795.546,-795.546,1.0,0.0,4.71785,1.44458,-1.44458,1.0,0.0,87.2682,0.28245,-0.28245,1.0,0.0,6380.0,80.0,-80.0,1.0,0.0,4.438,0.09,-0.09,1.0,0.0,1.18,0.05,-0.05,1.0,0.0
6218,151728428.01,10.9951,0.008,-0.008,1.0,0.0,304.882706,21.376,0.076,-0.076,1.0,0.0,-37.573,0.046,-0.046,1.0,0.0,2459786.271014,0.001301,-0.001301,1.0,0.0,0.384,0.111,-0.111,1.0,0.0,7460.0,27104.2,-27104.2,1.0,0.0,13.8899,11.5657,-11.5657,1.0,0.0,64.193,0.17225,-0.17225,1.0,0.0,3827.0,157.0,-157.0,1.0,0.0,4.62,0.01,-0.01,1.0,0.0,0.64,0.02,-0.02,1.0,0.0
6223,41422753.01,12.3924,0.006,-0.006,1.0,0.0,294.008142,31.57,0.037,-0.037,1.0,0.0,10.179,0.046,-0.046,1.0,0.0,2459792.210191,0.003239,-0.003239,1.0,0.0,3.033,0.243,-0.243,1.0,0.0,5420.0,7891.29,-7891.29,1.0,0.0,12.1002,9.53041,-9.53041,1.0,0.0,438.754,4.7475,-4.7475,1.0,0.0,6114.0,133.2,-133.2,1.0,0.0,4.52,0.08,-0.08,1.0,0.0,0.97,0.05,-0.05,1.0,0.0
6228,131979339.01,8.2268,0.006,-0.006,1.0,0.0,118.913661,3.033,0.062,-0.062,1.0,0.0,-2.667,0.069,-0.069,1.0,0.0,2459986.476263,0.00133,-0.00133,1.0,0.0,4.988,0.495,-0.495,1.0,0.0,4982.0,2942.82,-2942.82,1.0,0.0,28.0326,4.27381,-4.27381,1.0,0.0,253.02,2.461,-2.461,1.0,0.0,9511.0,179.3,-179.3,1.0,0.0,4.05,0.07,-0.07,1.0,0.0,2.42,0.07,-0.07,1.0,0.0
6231,20988926.01,12.0997,0.009,-0.009,1.0,0.0,285.062239,1.283,0.04,-0.04,1.0,0.0,-0.862,0.047,-0.047,1.0,0.0,2459791.246452,0.002455,-0.002455,1.0,0.0,4.653,0.347,-0.347,1.0,0.0,3640.0,163.163,-163.163,1.0,0.0,15.9815,3.82501,-3.82501,1.0,0.0,1276.28,40.715,-40.715,1.0,0.0,6987.0,134.5,-134.5,1.0,0.0,3.77,0.09,-0.09,1.0,0.0,2.66,0.14,-0.14,1.0,0.0
6234,262781201.01,9.34567,0.006,-0.006,1.0,0.0,141.403549,-25.891,0.086,-0.086,1.0,0.0,2.717,0.083,-0.083,1.0,0.0,2460283.55214,0.003305,-0.003305,1.0,0.0,2.121,0.971,-0.971,1.0,0.0,285.0,31.2532,-31.2532,1.0,0.0,2.42354,0.179737,-0.179737,1.0,0.0,181.94,1.5435,-1.5435,1.0,0.0,6613.8,98.6,-98.6,1.0,0.0,4.28,0.08,-0.08,1.0,0.0,1.42,0.05,-0.05,1.0,0.0
6238,80275202.01,10.4989,0.006,-0.006,1.0,0.0,121.526219,-5.607,0.048,-0.048,1.0,0.0,7.389,0.047,-0.047,1.0,0.0,2459983.317258,0.00238,-0.00238,1.0,0.0,3.245,0.964,-0.964,1.0,0.0,3865.0,5495.85,-5495.85,1.0,0.0,16.4945,5.27668,-5.27668,1.0,0.0,437.969,5.9295,-5.9295,1.0,0.0,7889.0,115.2,-115.2,1.0,0.0,4.53,0.59,-0.59,1.0,0.0,1.61,0.05,-0.05,1.0,0.0
6254,146463781.01,14.7034,0.007,-0.007,1.0,0.0,123.885413,-28.848,0.073,-0.073,1.0,0.0,69.089,0.081,-0.081,1.0,0.0,2458517.476816,0.002485,-0.002485,1.0,0.0,1.843947,0.247587,-0.247587,1.0,0.0,41644.893112,3604.8499,-3604.8499,1.0,0.0,5.657227,1.322447,-1.322447,1.0,0.0,158.67,1.342,-1.342,1.0,0.0,3278.0,100.0,-100.0,1.0,0.0,4.97806,0.517731,-0.517731,1.0,0.0,0.275,0.06,-0.06,1.0,0.0
6263,274002141.01,14.5853,0.008,-0.008,1.0,0.0,86.975303,20.81,0.137,-0.137,1.0,0.0,-126.002,0.115,-0.115,1.0,0.0,2459935.162255,2.4e-05,-2.4e-05,1.0,0.0,0.95,0.002,-0.002,1.0,0.0,31095.0,756.875,-756.875,1.0,0.0,11.4253,0.367142,-0.367142,1.0,0.0,100.741,1.1189,-1.1189,1.0,0.0,3192.0,157.0,-157.0,1.0,0.0,4.92,0.09,-0.09,1.0,0.0,0.31,0.01,-0.01,1.0,0.0
6289,341297143.01,11.1838,0.007,-0.007,1.0,0.0,311.306229,9.033,0.049,-0.049,1.0,0.0,-2.139,0.037,-0.037,1.0,0.0,2459813.907629,0.000821,-0.000821,1.0,0.0,1.184,0.315,-0.315,1.0,0.0,8920.0,548.41,-548.41,1.0,0.0,13.2581,0.741939,-0.741939,1.0,0.0,356.406,4.456,-4.456,1.0,0.0,6247.0,127.8,-127.8,1.0,0.0,4.28,0.09,-0.09,1.0,0.0,1.32,0.06,-0.06,1.0,0.0
6290,380517859.01,14.9156,0.007,-0.007,1.0,0.0,303.667055,22.136,0.07,-0.07,1.0,0.0,-4.718,0.076,-0.076,1.0,0.0,2459823.570109,0.005557,-0.005557,1.0,0.0,2.723,0.862,-0.862,1.0,0.0,27240.0,20361.5,-20361.5,1.0,0.0,10.2843,2.90063,-2.90063,1.0,0.0,254.311,3.175,-3.175,1.0,0.0,3613.0,157.0,-157.0,1.0,0.0,4.75,0.01,-0.01,1.0,0.0,0.49,0.02,-0.02,1.0,0.0
